Comunas;etnia;etnia2;frec;n;perc;lat;long
TIMAUKEL;Diaguita;Diaguita;1;88474;1.13E-05;-53.672;-69.71
NATALES;Diaguita;Diaguita;5;88474;5.65E-05;-51.733;-72.517
SANTIAGO;Diaguita;Diaguita;806;88474;0.009110021;-33.425;-70.566
CERRILLOS;Diaguita;Diaguita;119;88474;0.001345028;-34.533;-71.683
CERRO NAVIA;Diaguita;Diaguita;131;88474;0.001480661;-33.422;-70.735
CONCHALÍ;Diaguita;Diaguita;152;88474;0.001718019;-33.38;-70.675
EL BOSQUE;Diaguita;Diaguita;203;88474;0.002294459;-41.667;-73.317
ESTACIÓN CENTRAL;Diaguita;Diaguita;268;88474;0.003029139;-33.459;-70.699
HUECHURABA;Diaguita;Diaguita;127;88474;0.00143545;-33.368;-70.634
INDEPENDENCIA;Diaguita;Diaguita;116;88474;0.00131112;-33.413;-70.666
LA CISTERNA;Diaguita;Diaguita;151;88474;0.001706716;-33.529;-70.663
LA FLORIDA;Diaguita;Diaguita;532;88474;0.006013066;-33.525;-70.538
LA GRANJA;Diaguita;Diaguita;118;88474;0.001333725;-20.9;-69.617
LA PINTANA;Diaguita;Diaguita;187;88474;0.002113615;-33.583;-70.634
LA REINA;Diaguita;Diaguita;156;88474;0.00176323;-33.443;-70.532
LAS CONDES;Diaguita;Diaguita;238;88474;0.002690056;-33.4;-70.503
LO BARNECHEA;Diaguita;Diaguita;54;88474;0.000610349;-33.352;-70.336
LO ESPEJO;Diaguita;Diaguita;147;88474;0.001661505;-33.522;-70.687
LO PRADO;Diaguita;Diaguita;107;88474;0.001209395;-33.445;-70.726
MACUL;Diaguita;Diaguita;229;88474;0.002588331;-33.487;-70.604
MAIPÚ;Diaguita;Diaguita;671;88474;0.007584149;-33.49;-70.788
ÑUÑOA;Diaguita;Diaguita;370;88474;0.00418202;-33.454;-70.604
PEDRO AGUIRRE CERDA;Diaguita;Diaguita;163;88474;0.001842349;-33.583;-70.667
PEÑALOLÉN;Diaguita;Diaguita;307;88474;0.003469946;-33.482;-70.538
PROVIDENCIA;Diaguita;Diaguita;252;88474;0.002848294;-33.435;-70.616
PUDAHUEL;Diaguita;Diaguita;242;88474;0.002735267;-33.411;-70.836
QUILICURA;Diaguita;Diaguita;326;88474;0.003684698;-33.361;-70.729
QUINTA NORMAL;Diaguita;Diaguita;128;88474;0.001446753;-33.427;-70.699
RECOLETA;Diaguita;Diaguita;231;88474;0.002610937;-33.406;-70.64
RENCA;Diaguita;Diaguita;205;88474;0.002317065;-33.398;-70.723
SAN JOAQUÍN;Diaguita;Diaguita;211;88474;0.002384881;-33.491;-70.628
SAN MIGUEL;Diaguita;Diaguita;201;88474;0.002271854;-36.818;-71.966
SAN RAMÓN;Diaguita;Diaguita;122;88474;0.001378936;-25.351;-70.447
VITACURA;Diaguita;Diaguita;57;88474;0.000644257;-33.378;-70.562
PUENTE ALTO;Diaguita;Diaguita;790;88474;0.008929177;-33.616;-70.57
PIRQUE;Diaguita;Diaguita;22;88474;0.000248661;-33.65;-70.564
SAN JOSÉ DE MAIPO;Diaguita;Diaguita;19;88474;0.000214752;-33.644;-70.353
COLINA;Diaguita;Diaguita;116;88474;0.00131112;-33.194;-70.668
LAMPA;Diaguita;Diaguita;155;88474;0.001751927;-33.286;-70.878
TILTIL;Diaguita;Diaguita;63;88474;0.000712074;-33.085;-70.925
SAN BERNARDO;Diaguita;Diaguita;281;88474;0.003176074;-33.582;-70.687
BUIN;Diaguita;Diaguita;82;88474;0.000926826;-33.728;-70.739
CALERA DE TANGO;Diaguita;Diaguita;6;88474;6.78E-05;-33.628;-70.785
PAINE;Diaguita;Diaguita;48;88474;0.000542532;-33.812;-70.723
MELIPILLA;Diaguita;Diaguita;116;88474;0.00131112;-33.689;-71.208
ALHUÉ;Diaguita;Diaguita;6;88474;6.78E-05;-34.033;-71.1
CURACAVÍ;Diaguita;Diaguita;51;88474;0.000576441;-33.399;-71.137
MARÍA PINTO;Diaguita;Diaguita;5;88474;5.65E-05;-33.515;-71.119
SAN PEDRO;Diaguita;Diaguita;2;88474;2.26E-05;-33.9;-71.467
TALAGANTE;Diaguita;Diaguita;59;88474;0.000666863;-33.667;-70.931
EL MONTE;Diaguita;Diaguita;54;88474;0.000610349;-33.684;-71.017
ISLA DE MAIPO;Diaguita;Diaguita;24;88474;0.000271266;-33.754;-70.886
PADRE HURTADO;Diaguita;Diaguita;81;88474;0.000915523;-33.576;-70.8
PEÑAFLOR;Diaguita;Diaguita;74;88474;0.000836404;-36.233;-72.333
VALDIVIA;Diaguita;Diaguita;52;88474;0.000587743;-39.8;-73.233
LOS LAGOS;Diaguita;Diaguita;8;88474;9.04E-05;-41.92;-72.142
MÁFIL;Diaguita;Diaguita;10;88474;0.000113028;-39.65;-72.95
MARIQUINA;Diaguita;Diaguita;12;88474;0.000135633;-40.133;-72.333
PAILLACO;Diaguita;Diaguita;1;88474;1.13E-05;-40.068;-72.883
PANGUIPULLI;Diaguita;Diaguita;3;88474;3.39E-05;-39.642;-72.34
LA UNIÓN;Diaguita;Diaguita;5;88474;5.65E-05;-40.292;-73.088
FUTRONO;Diaguita;Diaguita;7;88474;7.91E-05;-40.131;-72.396
LAGO RANCO;Diaguita;Diaguita;11;88474;0.00012433;-40.317;-72.5
RÍO BUENO;Diaguita;Diaguita;5;88474;5.65E-05;-40.338;-72.957
ARICA;Diaguita;Diaguita;1887;88474;0.0213283;-18.455;-70.29
CAMARONES;Diaguita;Diaguita;8;88474;9.04E-05;-19.017;-69.867
PUTRE;Diaguita;Diaguita;3;88474;3.39E-05;-18.2;-69.583
CHILLÁN;Diaguita;Diaguita;85;88474;0.000960734;-36.601;-72.109
BULNES;Diaguita;Diaguita;6;88474;6.78E-05;-36.739;-72.292
CHILLÁN VIEJO;Diaguita;Diaguita;4;88474;4.52E-05;-36.633;-72.14
EL CARMEN;Diaguita;Diaguita;4;88474;4.52E-05;-36.9;-72.033
PEMUCO;Diaguita;Diaguita;4;88474;4.52E-05;-36.978;-72.091
PINTO;Diaguita;Diaguita;4;88474;4.52E-05;-36.7;-71.9
QUILLÓN;Diaguita;Diaguita;2;88474;2.26E-05;-36.738;-72.469
SAN IGNACIO;Diaguita;Diaguita;15;88474;0.000169541;-36.8;-72.033
YUNGAY;Diaguita;Diaguita;3;88474;3.39E-05;-24.07;-69.914
COBQUECURA;Diaguita;Diaguita;3;88474;3.39E-05;-36.133;-72.783
RÁNQUIL;Diaguita;Diaguita;7;88474;7.91E-05;-36.65;-72.55
TREGUACO;Diaguita;Diaguita;1;88474;1.13E-05;-36.429;-72.665
SAN CARLOS;Diaguita;Diaguita;2;88474;2.26E-05;-36.422;-71.959
COIHUECO;Diaguita;Diaguita;12;88474;0.000135633;-35.783;-72.433
ÑIQUÉN;Diaguita;Diaguita;1;88474;1.13E-05;-36.287;-71.899
SAN FABIÁN;Diaguita;Diaguita;2;88474;2.26E-05;-36.554;-71.549
SAN NICOLÁS;Diaguita;Diaguita;11;88474;0.00012433;-36.883;-72.483
IQUIQUE;Kawésqar;Kawésqar;16;3448;0.004640371;-20.244;-70.139
ALTO HOSPICIO;Kawésqar;Kawésqar;7;3448;0.002030162;-20.257;-70.022
POZO ALMONTE;Kawésqar;Kawésqar;1;3448;0.000290023;-20.291;-69.696
ANTOFAGASTA;Kawésqar;Kawésqar;43;3448;0.012470998;-23.651;-70.395
TALTAL;Kawésqar;Kawésqar;1;3448;0.000290023;-25.41;-70.489
CALAMA;Kawésqar;Kawésqar;31;3448;0.008990719;-22.474;-68.924
SAN PEDRO DE ATACAMA;Kawésqar;Kawésqar;5;3448;0.001450116;-22.92;-68.21
TOCOPILLA;Kawésqar;Kawésqar;2;3448;0.000580046;-22.082;-70.189
COPIAPÓ;Kawésqar;Kawésqar;12;3448;0.003480278;-27.375;-70.329
CALDERA;Kawésqar;Kawésqar;2;3448;0.000580046;-27.066;-70.826
TIERRA AMARILLA;Kawésqar;Kawésqar;2;3448;0.000580046;-27.473;-70.283
CHAÑARAL;Kawésqar;Kawésqar;1;3448;0.000290023;-26.346;-70.624
DIEGO DE ALMAGRO;Kawésqar;Kawésqar;3;3448;0.00087007;-26.39;-70.052
VALLENAR;Kawésqar;Kawésqar;6;3448;0.001740139;-28.577;-70.77
ALTO DEL CARMEN;Kawésqar;Kawésqar;1;3448;0.000290023;-28.749;-70.491
LA SERENA;Kawésqar;Kawésqar;42;3448;0.012180974;-29.907;-71.247
COQUIMBO;Kawésqar;Kawésqar;28;3448;0.00812065;-29.971;-71.307
ANDACOLLO;Kawésqar;Kawésqar;2;3448;0.000580046;-30.23;-71.086
LA HIGUERA;Kawésqar;Kawésqar;1;3448;0.000290023;-29.5;-71.283
VICUÑA;Kawésqar;Kawésqar;1;3448;0.000290023;-30.019;-70.715
LOS VILOS;Kawésqar;Kawésqar;4;3448;0.001160093;-31.915;-71.506
SALAMANCA;Kawésqar;Kawésqar;4;3448;0.001160093;-31.78;-70.967
OVALLE;Kawésqar;Kawésqar;5;3448;0.001450116;-30.599;-71.189
MONTE PATRIA;Kawésqar;Kawésqar;2;3448;0.000580046;-30.775;-70.943
RÍO HURTADO;Kawésqar;Kawésqar;1;3448;0.000290023;-30.273;-70.667
VALPARAÍSO;Kawésqar;Kawésqar;51;3448;0.014791183;-33.05;-71.616
CASABLANCA;Kawésqar;Kawésqar;1;3448;0.000290023;-33.325;-71.41
CONCÓN;Kawésqar;Kawésqar;6;3448;0.001740139;-32.96;-71.469
PUCHUNCAVÍ;Kawésqar;Kawésqar;4;3448;0.001160093;-32.748;-71.398
QUINTERO;Kawésqar;Kawésqar;3;3448;0.00087007;-32.845;-71.467
VIÑA DEL MAR;Kawésqar;Kawésqar;73;3448;0.021171694;-33.025;-71.515
ISLA DE PASCUA;Kawésqar;Kawésqar;2;3448;0.000580046;-27.121;-109.366
LOS ANDES;Kawésqar;Kawésqar;7;3448;0.002030162;-32.837;-70.597
CALLE LARGA;Kawésqar;Kawésqar;3;3448;0.00087007;-35.617;-71.683
RINCONADA;Kawésqar;Kawésqar;1;3448;0.000290023;-19.883;-68.867
PAPUDO;Kawésqar;Kawésqar;1;3448;0.000290023;-32.47;-71.381
ZAPALLAR;Kawésqar;Kawésqar;1;3448;0.000290023;-32.568;-71.438
QUILLOTA;Kawésqar;Kawésqar;10;3448;0.002900232;-32.915;-71.264
CALERA;Kawésqar;Kawésqar;5;3448;0.001450116;-32.784;-71.204
LA CRUZ;Kawésqar;Kawésqar;2;3448;0.000580046;-32.824;-71.244
NOGALES;Kawésqar;Kawésqar;2;3448;0.000580046;-32.736;-71.208
SAN ANTONIO;Kawésqar;Kawésqar;11;3448;0.003190255;-27.867;-70.05
ALGARROBO;Kawésqar;Kawésqar;7;3448;0.002030162;-30.503;-71.083
CARTAGENA;Kawésqar;Kawésqar;1;3448;0.000290023;-34.167;-71.75
EL QUISCO;Kawésqar;Kawésqar;5;3448;0.001450116;-33.409;-71.649
EL TABO;Kawésqar;Kawésqar;2;3448;0.000580046;-33.48;-71.621
SANTO DOMINGO;Kawésqar;Kawésqar;1;3448;0.000290023;-33.708;-71.63
SAN FELIPE;Kawésqar;Kawésqar;12;3448;0.003480278;-32.75;-70.713
LLAILLAY;Kawésqar;Kawésqar;1;3448;0.000290023;-32.844;-70.957
PANQUEHUE;Kawésqar;Kawésqar;3;3448;0.00087007;-32.784;-70.837
PUTAENDO;Kawésqar;Kawésqar;1;3448;0.000290023;-32.628;-70.716
SANTA MARÍA;Kawésqar;Kawésqar;1;3448;0.000290023;-38.817;-71.667
QUILPUÉ;Kawésqar;Kawésqar;42;3448;0.012180974;-33.125;-71.241
LIMACHE;Kawésqar;Kawésqar;5;3448;0.001450116;-33.003;-71.261
OLMUÉ;Kawésqar;Kawésqar;8;3448;0.002320186;-33.009;-71.17
VILLA ALEMANA;Kawésqar;Kawésqar;27;3448;0.007830626;-33.066;-71.329
RANCAGUA;Kawésqar;Kawésqar;23;3448;0.006670534;-34.162;-70.741
CODEGUA;Kawésqar;Kawésqar;1;3448;0.000290023;-34.033;-70.667
DOÑIHUE;Kawésqar;Kawésqar;1;3448;0.000290023;-34.185;-70.884
GRANEROS;Kawésqar;Kawésqar;5;3448;0.001450116;-34.063;-70.721
LAS CABRAS;Kawésqar;Kawésqar;4;3448;0.001160093;-34.285;-71.31
MACHALÍ;Kawésqar;Kawésqar;7;3448;0.002030162;-34.185;-70.662
MOSTAZAL;Kawésqar;Kawésqar;4;3448;0.001160093;-33.977;-70.709
PICHIDEGUA;Kawésqar;Kawésqar;2;3448;0.000580046;-34.357;-71.287
QUINTA DE TILCOCO;Kawésqar;Kawésqar;2;3448;0.000580046;-34.357;-70.969
RENGO;Kawésqar;Kawésqar;4;3448;0.001160093;-34.402;-70.856
SAN VICENTE;Kawésqar;Kawésqar;1;3448;0.000290023;-34.083;-71.75
PICHILEMU;Kawésqar;Kawésqar;1;3448;0.000290023;-34.402;-72.009
NAVIDAD;Kawésqar;Kawésqar;1;3448;0.000290023;-33.95;-71.833
SAN FERNANDO;Kawésqar;Kawésqar;3;3448;0.00087007;-34.584;-70.987
CHÉPICA;Kawésqar;Kawésqar;1;3448;0.000290023;-34.733;-71.283
CHIMBARONGO;Kawésqar;Kawésqar;1;3448;0.000290023;-34.708;-71.042
LOLOL;Kawésqar;Kawésqar;1;3448;0.000290023;-34.731;-71.636
PERALILLO;Kawésqar;Kawésqar;1;3448;0.000290023;-34.483;-71.483
PUMANQUE;Kawésqar;Kawésqar;2;3448;0.000580046;-34.605;-71.644
SANTA CRUZ;Kawésqar;Kawésqar;5;3448;0.001450116;-34.631;-71.359
TALCA;Kawésqar;Kawésqar;15;3448;0.004350348;-35.423;-71.657
CONSTITUCIÓN;Kawésqar;Kawésqar;3;3448;0.00087007;-35.339;-72.414
PELARCO;Kawésqar;Kawésqar;1;3448;0.000290023;-35.378;-71.445
RÍO CLARO;Kawésqar;Kawésqar;1;3448;0.000290023;-35.217;-71.25
SAN CLEMENTE;Kawésqar;Kawésqar;2;3448;0.000580046;-35.534;-71.486
PELLUHUE;Kawésqar;Kawésqar;4;3448;0.001160093;-35.814;-72.574
CURICÓ;Kawésqar;Kawésqar;16;3448;0.004640371;-34.976;-71.224
HUALAÑÉ;Kawésqar;Kawésqar;2;3448;0.000580046;-34.983;-71.817
MOLINA;Kawésqar;Kawésqar;3;3448;0.00087007;-35.09;-71.279
RAUCO;Kawésqar;Kawésqar;1;3448;0.000290023;-34.929;-71.311
SAGRADA FAMILIA;Kawésqar;Kawésqar;1;3448;0.000290023;-35;-71.383
LINARES;Kawésqar;Kawésqar;5;3448;0.001450116;-35.85;-71.585
COLBÚN;Kawésqar;Kawésqar;4;3448;0.001160093;-35.7;-71.417
PARRAL;Kawésqar;Kawésqar;2;3448;0.000580046;-36.147;-71.822
RETIRO;Kawésqar;Kawésqar;3;3448;0.00087007;-36.046;-71.759
SAN JAVIER;Kawésqar;Kawésqar;2;3448;0.000580046;-35.05;-71.467
VILLA ALEGRE;Kawésqar;Kawésqar;2;3448;0.000580046;-35.665;-71.742
CONCEPCIÓN;Kawésqar;Kawésqar;36;3448;0.010440835;-36.815;-73.029
CORONEL;Kawésqar;Kawésqar;16;3448;0.004640371;-36.982;-73.157
CHIGUAYANTE;Kawésqar;Kawésqar;7;3448;0.002030162;-36.909;-73.028
LOTA;Kawésqar;Kawésqar;5;3448;0.001450116;-37.089;-73.155
PENCO;Kawésqar;Kawésqar;3;3448;0.00087007;-36.742;-72.998
SAN PEDRO DE LA PAZ;Kawésqar;Kawésqar;14;3448;0.004060325;-36.864;-73.108
SANTA JUANA;Kawésqar;Kawésqar;1;3448;0.000290023;-36.446;-72.352
TALCAHUANO;Kawésqar;Kawésqar;36;3448;0.010440835;-36.736;-73.105
TOMÉ;Kawésqar;Kawésqar;4;3448;0.001160093;-36.624;-72.95
HUALPÉN;Kawésqar;Kawésqar;12;3448;0.003480278;-36.789;-73.11
LEBU;Kawésqar;Kawésqar;5;3448;0.001450116;-37.606;-73.643
CAÑETE;Kawésqar;Kawésqar;2;3448;0.000580046;-35.283;-72.233
CURANILAHUE;Kawésqar;Kawésqar;1;3448;0.000290023;-37.472;-73.348
TIRÚA;Kawésqar;Kawésqar;1;3448;0.000290023;-38.339;-73.484
LOS ÁNGELES;Kawésqar;Kawésqar;25;3448;0.00725058;-36.944;-72.351
ANTUCO;Kawésqar;Kawésqar;1;3448;0.000290023;-37.327;-71.678
LAJA;Kawésqar;Kawésqar;3;3448;0.00087007;-37.267;-72.7
MULCHÉN;Kawésqar;Kawésqar;1;3448;0.000290023;-37.715;-72.239
NACIMIENTO;Kawésqar;Kawésqar;10;3448;0.002900232;-37.501;-72.676
QUILACO;Kawésqar;Kawésqar;1;3448;0.000290023;-37.68;-72.007
YUMBEL;Kawésqar;Kawésqar;1;3448;0.000290023;-37.096;-72.556
TEMUCO;Kawésqar;Kawésqar;41;3448;0.011890951;-38.727;-72.599
CARAHUE;Kawésqar;Kawésqar;1;3448;0.000290023;-38.707;-73.16
CUNCO;Kawésqar;Kawésqar;1;3448;0.000290023;-38.93;-72.027
FREIRE;Kawésqar;Kawésqar;2;3448;0.000580046;-38.954;-72.622
GALVARINO;Kawésqar;Kawésqar;1;3448;0.000290023;-38.4;-72.783
GORBEA;Kawésqar;Kawésqar;1;3448;0.000290023;-39.095;-72.672
LAUTARO;Kawésqar;Kawésqar;4;3448;0.001160093;-38.529;-72.427
MELIPEUCO;Kawésqar;Kawésqar;1;3448;0.000290023;-38.843;-71.687
NUEVA IMPERIAL;Kawésqar;Kawésqar;2;3448;0.000580046;-38.745;-72.95
PADRE LAS CASAS;Kawésqar;Kawésqar;2;3448;0.000580046;-38.766;-72.593
PITRUFQUÉN;Kawésqar;Kawésqar;5;3448;0.001450116;-38.983;-72.643
PUCÓN;Kawésqar;Kawésqar;6;3448;0.001740139;-39.282;-71.954
VILCÚN;Kawésqar;Kawésqar;2;3448;0.000580046;-38.65;-72.233
VILLARRICA;Kawésqar;Kawésqar;8;3448;0.002320186;-39.28;-72.218
ANGOL;Kawésqar;Kawésqar;3;3448;0.00087007;-37.803;-72.702
COLLIPULLI;Kawésqar;Kawésqar;1;3448;0.000290023;-37.953;-72.432
CURACAUTÍN;Kawésqar;Kawésqar;1;3448;0.000290023;-38.432;-71.89
ERCILLA;Kawésqar;Kawésqar;1;3448;0.000290023;-38.05;-72.383
LOS SAUCES;Kawésqar;Kawésqar;1;3448;0.000290023;-37.967;-72.833
LUMACO;Kawésqar;Kawésqar;4;3448;0.001160093;-38.163;-72.904
RENAICO;Kawésqar;Kawésqar;4;3448;0.001160093;-37.667;-72.583
VICTORIA;Kawésqar;Kawésqar;4;3448;0.001160093;-38.23;-72.343
PUERTO MONTT;Kawésqar;Kawésqar;114;3448;0.033062645;-41.454;-72.993
CALBUCO;Kawésqar;Kawésqar;8;3448;0.002320186;-41.758;-73.151
FRESIA;Kawésqar;Kawésqar;1;3448;0.000290023;-41.153;-73.42
FRUTILLAR;Kawésqar;Kawésqar;10;3448;0.002900232;-41.117;-73.1
LLANQUIHUE;Kawésqar;Kawésqar;4;3448;0.001160093;-41.266;-73.012
MAULLÍN;Kawésqar;Kawésqar;2;3448;0.000580046;-41.618;-73.598
PUERTO VARAS;Kawésqar;Kawésqar;9;3448;0.002610209;-41.323;-72.97
CASTRO;Kawésqar;Kawésqar;21;3448;0.006090487;-42.478;-73.779
ANCUD;Kawésqar;Kawésqar;7;3448;0.002030162;-41.877;-73.814
CHONCHI;Kawésqar;Kawésqar;1;3448;0.000290023;-42.626;-73.781
DALCAHUE;Kawésqar;Kawésqar;1;3448;0.000290023;-42.374;-73.651
QUELLÓN;Kawésqar;Kawésqar;13;3448;0.003770302;-43.121;-73.608
QUEMCHI;Kawésqar;Kawésqar;1;3448;0.000290023;-42.142;-73.478
QUINCHAO;Kawésqar;Kawésqar;3;3448;0.00087007;-42.479;-73.497
OSORNO;Kawésqar;Kawésqar;41;3448;0.011890951;-40.574;-73.126
PURRANQUE;Kawésqar;Kawésqar;1;3448;0.000290023;-40.909;-73.175
RÍO NEGRO;Kawésqar;Kawésqar;1;3448;0.000290023;-41.967;-72.45
SAN JUAN DE LA COSTA;Kawésqar;Kawésqar;1;3448;0.000290023;-40.501;-73.392
CHAITÉN;Kawésqar;Kawésqar;6;3448;0.001740139;-42.899;-72.667
FUTALEUFÚ;Kawésqar;Kawésqar;1;3448;0.000290023;-43.168;-71.848
HUALAIHUÉ;Kawésqar;Kawésqar;5;3448;0.001450116;-41.992;-72.667
COYHAIQUE;Kawésqar;Kawésqar;47;3448;0.01363109;-45.564;-72.065
AYSÉN;Kawésqar;Kawésqar;35;3448;0.010150812;-45.412;-72.698
CISNES;Kawésqar;Kawésqar;6;3448;0.001740139;-44.751;-72.697
GUAITECAS;Kawésqar;Kawésqar;3;3448;0.00087007;-43.884;-73.95
COCHRANE;Kawésqar;Kawésqar;4;3448;0.001160093;-47.267;-72.55
O'HIGGINS;Kawésqar;Kawésqar;2;3448;0.000580046;-48.8;-73.183
TORTEL;Kawésqar;Kawésqar;4;3448;0.001160093;-47.781;-73.512
CHILE CHICO;Kawésqar;Kawésqar;10;3448;0.002900232;-46.55;-71.733
RÍO IBÁÑEZ;Kawésqar;Kawésqar;6;3448;0.001740139;-46.255;-71.95
PUNTA ARENAS;Kawésqar;Kawésqar;648;3448;0.187935035;-53.148;-70.907
RÍO VERDE;Kawésqar;Kawésqar;2;3448;0.000580046;-52.628;-71.477
SAN GREGORIO;Kawésqar;Kawésqar;1;3448;0.000290023;-52.567;-70.067
CABO DE HORNOS;Kawésqar;Kawésqar;13;3448;0.003770302;-54.947;-67.607
PORVENIR;Kawésqar;Kawésqar;28;3448;0.00812065;-53.298;-70.385
PRIMAVERA;Kawésqar;Kawésqar;4;3448;0.001160093;-52.886;-69.353
TIMAUKEL;Kawésqar;Kawésqar;1;3448;0.000290023;-53.672;-69.71
NATALES;Kawésqar;Kawésqar;252;3448;0.073085847;-51.733;-72.517
TORRES DEL PAINE;Kawésqar;Kawésqar;6;3448;0.001740139;-50.982;-72.499
SANTIAGO;Kawésqar;Kawésqar;101;3448;0.029292343;-33.425;-70.566
CERRILLOS;Kawésqar;Kawésqar;21;3448;0.006090487;-34.533;-71.683
CERRO NAVIA;Kawésqar;Kawésqar;5;3448;0.001450116;-33.422;-70.735
CONCHALÍ;Kawésqar;Kawésqar;20;3448;0.005800464;-33.38;-70.675
EL BOSQUE;Kawésqar;Kawésqar;17;3448;0.004930394;-41.667;-73.317
ESTACIÓN CENTRAL;Kawésqar;Kawésqar;23;3448;0.006670534;-33.459;-70.699
HUECHURABA;Kawésqar;Kawésqar;9;3448;0.002610209;-33.368;-70.634
INDEPENDENCIA;Kawésqar;Kawésqar;16;3448;0.004640371;-33.413;-70.666
LA CISTERNA;Kawésqar;Kawésqar;7;3448;0.002030162;-33.529;-70.663
LA FLORIDA;Kawésqar;Kawésqar;54;3448;0.015661253;-33.525;-70.538
LA GRANJA;Kawésqar;Kawésqar;14;3448;0.004060325;-20.9;-69.617
LA PINTANA;Kawésqar;Kawésqar;17;3448;0.004930394;-33.583;-70.634
LA REINA;Kawésqar;Kawésqar;28;3448;0.00812065;-33.443;-70.532
LAS CONDES;Kawésqar;Kawésqar;25;3448;0.00725058;-33.4;-70.503
LO BARNECHEA;Kawésqar;Kawésqar;7;3448;0.002030162;-33.352;-70.336
LO ESPEJO;Kawésqar;Kawésqar;3;3448;0.00087007;-33.522;-70.687
LO PRADO;Kawésqar;Kawésqar;8;3448;0.002320186;-33.445;-70.726
MACUL;Kawésqar;Kawésqar;20;3448;0.005800464;-33.487;-70.604
MAIPÚ;Kawésqar;Kawésqar;67;3448;0.019431555;-33.49;-70.788
ÑUÑOA;Kawésqar;Kawésqar;55;3448;0.015951276;-33.454;-70.604
PEDRO AGUIRRE CERDA;Kawésqar;Kawésqar;28;3448;0.00812065;-33.583;-70.667
PEÑALOLÉN;Kawésqar;Kawésqar;43;3448;0.012470998;-33.482;-70.538
PROVIDENCIA;Kawésqar;Kawésqar;50;3448;0.01450116;-33.435;-70.616
PUDAHUEL;Kawésqar;Kawésqar;33;3448;0.009570766;-33.411;-70.836
QUILICURA;Kawésqar;Kawésqar;28;3448;0.00812065;-33.361;-70.729
QUINTA NORMAL;Kawésqar;Kawésqar;19;3448;0.005510441;-33.427;-70.699
RECOLETA;Kawésqar;Kawésqar;24;3448;0.006960557;-33.406;-70.64
RENCA;Kawésqar;Kawésqar;20;3448;0.005800464;-33.398;-70.723
SAN JOAQUÍN;Kawésqar;Kawésqar;21;3448;0.006090487;-33.491;-70.628
SAN MIGUEL;Kawésqar;Kawésqar;23;3448;0.006670534;-36.818;-71.966
SAN RAMÓN;Kawésqar;Kawésqar;5;3448;0.001450116;-25.351;-70.447
VITACURA;Kawésqar;Kawésqar;6;3448;0.001740139;-33.378;-70.562
PUENTE ALTO;Kawésqar;Kawésqar;73;3448;0.021171694;-33.616;-70.57
PIRQUE;Kawésqar;Kawésqar;6;3448;0.001740139;-33.65;-70.564
SAN JOSÉ DE MAIPO;Kawésqar;Kawésqar;10;3448;0.002900232;-33.644;-70.353
COLINA;Kawésqar;Kawésqar;15;3448;0.004350348;-33.194;-70.668
LAMPA;Kawésqar;Kawésqar;18;3448;0.005220418;-33.286;-70.878
TILTIL;Kawésqar;Kawésqar;1;3448;0.000290023;-33.085;-70.925
SAN BERNARDO;Kawésqar;Kawésqar;24;3448;0.006960557;-33.582;-70.687
BUIN;Kawésqar;Kawésqar;12;3448;0.003480278;-33.728;-70.739
CALERA DE TANGO;Kawésqar;Kawésqar;2;3448;0.000580046;-33.628;-70.785
PAINE;Kawésqar;Kawésqar;6;3448;0.001740139;-33.812;-70.723
MELIPILLA;Kawésqar;Kawésqar;9;3448;0.002610209;-33.689;-71.208
CURACAVÍ;Kawésqar;Kawésqar;2;3448;0.000580046;-33.399;-71.137
MARÍA PINTO;Kawésqar;Kawésqar;2;3448;0.000580046;-33.515;-71.119
TALAGANTE;Kawésqar;Kawésqar;4;3448;0.001160093;-33.667;-70.931
EL MONTE;Kawésqar;Kawésqar;17;3448;0.004930394;-33.684;-71.017
PADRE HURTADO;Kawésqar;Kawésqar;10;3448;0.002900232;-33.576;-70.8
PEÑAFLOR;Kawésqar;Kawésqar;2;3448;0.000580046;-36.233;-72.333
VALDIVIA;Kawésqar;Kawésqar;47;3448;0.01363109;-39.8;-73.233
CORRAL;Kawésqar;Kawésqar;3;3448;0.00087007;-39.867;-73.433
LANCO;Kawésqar;Kawésqar;1;3448;0.000290023;-39.447;-72.772
LOS LAGOS;Kawésqar;Kawésqar;2;3448;0.000580046;-41.92;-72.142
MÁFIL;Kawésqar;Kawésqar;1;3448;0.000290023;-39.65;-72.95
MARIQUINA;Kawésqar;Kawésqar;5;3448;0.001450116;-40.133;-72.333
PAILLACO;Kawésqar;Kawésqar;4;3448;0.001160093;-40.068;-72.883
PANGUIPULLI;Kawésqar;Kawésqar;6;3448;0.001740139;-39.642;-72.34
LA UNIÓN;Kawésqar;Kawésqar;3;3448;0.00087007;-40.292;-73.088
FUTRONO;Kawésqar;Kawésqar;6;3448;0.001740139;-40.131;-72.396
RÍO BUENO;Kawésqar;Kawésqar;2;3448;0.000580046;-40.338;-72.957
ARICA;Kawésqar;Kawésqar;26;3448;0.007540603;-18.455;-70.29
CHILLÁN;Kawésqar;Kawésqar;33;3448;0.009570766;-36.601;-72.109
CHILLÁN VIEJO;Kawésqar;Kawésqar;2;3448;0.000580046;-36.633;-72.14
PINTO;Kawésqar;Kawésqar;1;3448;0.000290023;-36.7;-71.9
YUNGAY;Kawésqar;Kawésqar;3;3448;0.00087007;-24.07;-69.914
